,num,runtime,success,number of backtracks,size,heuristics
228,.73......2....6.....4...3.9.......8.7.1.8.4...2....761....1..2...6.2.......938.4.,0.6285927295684814,1,8,4,DPLL
229,.6...3.2.3..9...4.4.....5.8.........2...3......6..23.1.7.46....69.........82.7..9,0.5259759426116943,1,5,4,DPLL
230,.6......23....2.9...1...576...........26..31..8.3.54....7.96..8.....7...1...5....,0.5844013690948486,1,1,4,DPLL
231,2......7.....4.....76..9.....1..5.9....6....59.....64.6......5..3..8...7.5.3.41.2,0.5912079811096191,1,0,4,DPLL
232,.......5...1..46..9...7...8.....7..971..45...4...8.......2.9..7.4..1..6..7....1.2,0.5590908527374268,1,0,4,DPLL
233,.....1.....2.8..7..6...4.38...8..1...45...7..7216..4.3.......1.....9...23....6...,0.6755735874176025,1,11,4,DPLL
234,..3......9.......4...6...31...8..........73..8.423.56..2...8.1.....5....6981..2..,0.5977942943572998,1,2,4,DPLL
235,7..3..2.9.8..1...3..2..65...28.......5...41.....1........58.........9..26.3..2.1.,0.5479154586791992,1,0,4,DPLL
236,6.24.......49..2...9.3......59.....1...589..6....1...83......8.....2..5....6..1.4,0.5907306671142578,1,1,4,DPLL
237,6.......3.9........52..6.4..2.7..........51.6.79.3....9.4..3.52...9...3...1.....8,0.5162732601165771,1,0,4,DPLL
238,..........28.7..1.7.46.......1....9..9.1.4.8.5.....3.....41.5..3....9......7.36.9,0.5543186664581299,1,0,4,DPLL
239,3.......71..9.8..2.49..........3...1....523.......4..6.....7...4.8...15.6....9.84,0.5670948028564453,1,5,4,DPLL
240,....18....1.63...........897.9..62....2.....58...5.3......93.4.6......3...14...5.,0.5609264373779297,1,0,4,DPLL
241,.....8.....367.......91.76.....4.89...8..3.5.....9..7..........31.5......452.9..1,0.7216429710388184,1,0,4,DPLL
242,6..........537..9.....1...7.....2.4.14..5.....83...9....6.9..........32.93.48...5,0.6442806720733643,1,1,4,DPLL
243,.......1...4...3..36.5....7.35.284.....31.......74.....2...7........15..9.7...8.2,0.6294302940368652,1,5,4,DPLL
244,.21..9.....7.1..6....8..31.......53..1..9584..7...8.......3......94..1...6..2....,0.546492338180542,1,5,4,DPLL
245,....5..345..7..8.9.....9.....9..3.....3.....56..8......1...8...7...6.4..9.4.2.6.3,0.5547189712524414,1,2,4,DPLL
246,3....8.6...2..54.9.76...21..4...9.....7...9...1.82......93.2....6...........71...,0.5518686771392822,1,1,4,DPLL
247,.98.....7.7..8..2....3..5..2.........3..7.....65...9..........46.7..3..89...4625.,0.6381032466888428,1,0,4,DPLL
248,............863.2..912...8...........27.......14...8.7....9...3.....5.1...9324.65,0.5813157558441162,1,0,4,DPLL
249,..1.....37....2..5.3..942.8....4....2..6..9...183.........17....7......639....5..,0.5315818786621094,1,2,4,DPLL
250,.79....1..3...56.7.....9.............8.5....251...6.4..2.8.........714.....29..35,0.6175665855407715,1,3,4,DPLL
251,.864.....2...8.....4..7..9....5..6.......19..3.......5..3.4.71..6.....39..8..9.6.,0.6138169765472412,1,10,4,DPLL
252,.....6.....3....72521.9.........7..8.98......7.....426..46.37...6.8..5...1.......,0.581989049911499,1,0,4,DPLL
253,3......6..6..3..7.7....5....3.5.......91....4..8....21...6.........9.41..5.81.63.,0.7124114036560059,1,4,4,DPLL
254,.5.923...7........92....1.5..........354...1.6.4..53.9.....8.........27.3.8.1....,0.6849641799926758,1,0,4,DPLL
255,..........6...1..31.3782............5.29..6..98.57............6.91..6.38..4.....9,0.770585298538208,1,2,4,DPLL
256,2..1..63...4.......5..36.....784.....8.9....71......4......5.....8..97.3..5.8.1..,0.5676071643829346,1,0,4,DPLL
257,1.6.......3..4..1..87.2..5.....31.29.7....8.......43.1.........918......2...5...8,0.5142991542816162,1,0,4,DPLL
258,9.1.....8..4......3...64.......3.5.7.2.5....1....9.32...28..73......59..13.......,0.6198804378509521,1,11,4,DPLL
259,..........1...5..3957..8.2...1.....8.6.4.9.71....57............7...96....35.4...6,0.572528600692749,1,6,4,DPLL
260,.....1....68.3...2...72.3...91............4...8.4.965.5.6.....3....7.8...4....76.,0.5145266056060791,1,4,4,DPLL
261,.......2...3..7........147...8......746.....3.5.4..2.9............1.4.5.1..2358.4,0.8519308567047119,1,13,4,DPLL
262,31....8..9.4.......7.9...3....69..7.16..7..2.......1.9...5...1.4.72..3.......3...,0.7681198120117188,1,9,4,DPLL
263,49...2.....3...1.....716......2..6....86...1.......39.9....32.....49.....5.1..47.,0.5155954360961914,1,0,4,DPLL
264,........469.....57..8...2...........2......8..4.3917...5.........3.2..457.2.653..,0.6699774265289307,1,1,4,DPLL
265,2..7....6..7..58......16..3...4.8...1..62....9...37....5.......3......2..9.3..1.8,0.7603709697723389,1,0,4,DPLL
266,..6.......289....5.....5..7........6..9.14...4....397...5.....3...8.9.5..1..7..29,0.9450457096099854,1,18,4,DPLL
267,...3....7..1....4842.........9.....6..86..2.3.1.9.2.......96....9.17..5....2...8.,0.5429229736328125,1,3,4,DPLL
268,..9....5.1..4....626....3.8.2....5..7....6...9..823.....6.1.2.......7.9......4.3.,0.6477177143096924,1,7,4,DPLL
269,.......7.6.21.....341...2..5....97...1.2.8..4.8.............1.....36.4.8.5...1.6.,0.5200903415679932,1,0,4,DPLL
270,....594..2...1..7...638...9..2.3.........8...6.5....2.3..49....5...2.38.........4,0.5412392616271973,1,0,4,DPLL
271,....73.2..39.............41...34...6.5.1..9..........25...974....4....7.8.2..6..5,0.5829379558563232,1,0,4,DPLL
272,............53.2.8..5..24....92...15..3.....4.863......3.748....78......6......4.,0.5830228328704834,1,9,4,DPLL
273,....9.....8.....5....2.59.62...........4.71.9.34.5.7........36...3.4....5.9....12,0.5763978958129883,1,0,4,DPLL
274,....2......31.4..7.4...76....48....96.......8....6.71....3...4.9...16....5..7.9..,0.5312027931213379,1,0,4,DPLL
275,.87...129..2.4.....3..............91..3.......2.75...4..4.17.3..5..........4.97.2,0.6165199279785156,1,0,4,DPLL
276,...4.7..17..95..8.2.....5.......18..5....4.9..2..6...5.........98...6.3.1..74....,0.6486458778381348,1,10,4,DPLL
277,8.....9..5.3........69..3...1...2..3....9.82..5...719...2.........751......3...86,0.5097293853759766,1,0,4,DPLL
278,..7......1........8365...74.1.....57.2....1.3.5...9...5...6.......1.4.......5.268,0.5450601577758789,1,0,4,DPLL
279,589..4....4....8...7......63..56...9...9.32......2......7...18.6.5...........96.2,0.577538013458252,1,3,4,DPLL
280,1..3..8....5...2419.............9..2..6..2.844...6.3.....9.7..........6..74..6..5,0.7389163970947266,1,16,4,DPLL
281,...5....738...79.62...9..............629....1...34.2..5.1...7...78..........8.31.,0.7423853874206543,1,19,4,DPLL
282,..2..7.6.1..9......86..3.5....5.........3.7.6.3.6.9..4.65........8....93....1.4..,0.5598099231719971,1,10,4,DPLL
283,.3........68.19.3....47..5...........9.....26.....61....7..2...9..5...1..82.34..7,0.5605850219726562,1,1,4,DPLL
284,9..7.......1..8....85.......94.2.......1...5....94573..3.6..97.....31..6......8..,0.5080440044403076,1,0,4,DPLL
285,....74.81....3..46...8......5..19.....83..6..9..5.7.....2....9..6.......149...2..,0.5822408199310303,1,0,4,DPLL
286,.....9..4.....67...57...93.....2.....98.......4......5..4.9..1.7.21..5..1....4.78,0.5739984512329102,1,5,4,DPLL
287,..5.14....1..7......8..96..1...53..9.2.....7.9.6..1....69.2....8......9......7..8,0.5467898845672607,1,1,4,DPLL
288,.7.....2......1.5.6.2.4.9..4.6......8..4.21..3...5.2....3...68....73..........74.,0.6529030799865723,1,7,4,DPLL
289,.....5....46...7.51...36....5.2...4...13......3.4.8......9.4..2.8...........279.6,0.5508275032043457,1,0,4,DPLL
290,....8.3..6.2......5.1...8.......41.....896..44.......6..7.5.2....6....9.8.4.71...,0.6661190986633301,1,0,4,DPLL
291,..1.8..........7.4...352.6.1.....5...6..3..97.5.6....1.74.........2.........46.53,0.5447101593017578,1,1,4,DPLL
292,.9......25..4.2..6......518..69.........17..9....45.2.9...8...5..3.......1.3.9...,0.5743732452392578,1,5,4,DPLL
293,......917.54....3....8.....8.......3..2.3.69....41...2....7..2.1........467..9..8,0.6658620834350586,1,0,4,DPLL
294,.....4....3986........91.....6.8......4..25..25.....968..91.3...2....7.....3....8,0.5187549591064453,1,0,4,DPLL
295,9......8.....36...1.....2......487....16.2.483...7.....69.........2..67.78......4,0.6337244510650635,1,0,4,DPLL
296,.....3.9...8.....63...2..7.........2.1.8725.....5..64..5...7....2...98.3.4..8....,0.524228572845459,1,2,4,DPLL
297,.........8....9..671..2.3.......1..5.5..3...8.6.74.2...36.5..1......3....7..1..3.,0.5306282043457031,1,2,4,DPLL
298,.........6.4..17.93...6.2......9...6..6.7...22......1..9...7..1...8......8.529.3.,0.5596628189086914,1,0,4,DPLL
299,...6.....93...5..1....18.6.1...6...2.....2.57.9........57.8.....1.2....34....3.8.,0.8334352970123291,1,28,4,DPLL
300,.1...4..5.3...7.89.859.............16....974.4.85......4..........27........35..8,0.5544123649597168,1,4,4,DPLL
301,..........7.12..3.9.....876..........58.13..2..39..7....4....2.2...3..8.6...97...,0.5917360782623291,1,6,4,DPLL
302,...3...76.8..9.....2....15..39.146....6....8...4.2........7...535.....6....45....,0.5050957202911377,1,0,4,DPLL
303,..84.9....7....85.........4..5..4.9.....5..131.......8......6......27.4.3.1.98.2.,0.5864832401275635,1,7,4,DPLL
304,.......1......1..8.92.5...3..........61..39....3.2.561..4..........17.8..8.4.6..7,0.523118257522583,1,7,4,DPLL
305,8..6..95...4.........9.4..3.7.....8...8.....1..6..24......9.6.2.43..6...9....35..,0.603917121887207,1,1,4,DPLL
306,..5.........7.1.5..19...26...2..9...1...4.9.......38.6.8..6.5....75...1....1....9,0.564589262008667,1,2,4,DPLL
307,.........652.8.1...3.419...........6..1...2...457..3.1.....8....2........13..675.,0.5779697895050049,1,1,4,DPLL
308,..79.31.......6...5..72...9.......32.....75..4......1..465.....8..1....59.3....6.,0.6193161010742188,1,0,4,DPLL
309,..89.....365..8..1....1....8..741.6.....5.1.7.3........4.....9.9......23..2.....5,0.5178415775299072,1,1,4,DPLL
310,.........342.15..98.9.43..6...........84.........87134.........59.7......1....27.,0.5906150341033936,1,1,4,DPLL
311,........35..83.1.28...7....4.2.96.....542.....96...3....4...8...2...1........5.6.,0.506263256072998,1,0,4,DPLL
312,.....7......3.9126.....24...5.........6.1...5.37...9.4.....5.7..9..4..18..2...3..,0.5608906745910645,1,0,4,DPLL
313,.....3......2..6....6.7..85.......3......5.192..18.4.....5.....49.....5..27.14..8,0.6941711902618408,1,3,4,DPLL
314,4.6...........4....51.39...19...7..4.....27....3.45962.......2..4.......9..8..5..,0.5211505889892578,1,1,4,DPLL
315,..5....7...6..5...2...78.95........2..23.1....87.2...9.9...6..7..3....1.......8.3,0.616419792175293,1,12,4,DPLL
316,........267.98.........157......8.....43.......62...39.........9...641..3..1.742.,0.5012578964233398,1,0,4,DPLL
317,....2.6....1.........65..9..9.7..13....594....8..3154.......48..45......2.6......,0.6096670627593994,1,0,4,DPLL
318,43............9..35.9...86.....2.3.....8.3...6...1...98..5.6.....1.4..9..7..31...,0.6196975708007812,1,2,4,DPLL
319,.1.2....4..6..1.3.7...4..8.........327.5..89.3.1......5.....7.2.6..1........3...8,0.5533447265625,1,1,4,DPLL
320,.1..9...28........5...3...6..3.4.7....4.7.......5.2..8....27.6...81.9..3.......19,0.5915961265563965,1,3,4,DPLL
321,..6....394............3.45..8...9..6..12.3..4749..12...2.9.......8..5......1.....,0.5439717769622803,1,5,4,DPLL
322,..8...2.4.2.....7...6..7.98..2.......8.96.....15..34...............8.5363.9....8.,0.5867533683776855,1,7,4,DPLL
323,.........6...5..4....84.29...8.....219.........5..89.1....36.....72..1...1....825,0.5187973976135254,1,0,4,DPLL
324,...........8..479.9...76.1......1.4.5.9.4....4..5.7...........2.3....86.6...29..1,1.0587797164916992,1,73,4,DPLL
325,...6.........19.....9.83.1...8..6.7...6...4....32.78..........62......894...9..52,0.60931396484375,1,3,4,DPLL
326,....3........9..85.1........4.1..7.2..1.2.8.63..6.4....29...1......7......34..27.,0.535872220993042,1,0,4,DPLL
327,...2...8.684.......5....97...1.7.5...6...2......9....41........2.574..13...8....5,0.5226221084594727,1,1,4,DPLL
328,.2....5.......912...68.......7....4.....87....1.5.6.8..32...756....324..1........,0.5418167114257812,1,2,4,DPLL
329,3..98..2.4.6.....3.....4..........1......297..3259........651...6......4..5.7..3.,0.5044913291931152,1,1,4,DPLL
330,..6..........43...5....8127.5..1...38......7..7.3.5..9..........21..9.8.4..2..6..,0.8422977924346924,1,26,4,DPLL
331,.4..71........6...9..2..8....86.3.....4.......72.9...42.53..6.7........2....5.43.,0.562396764755249,1,0,4,DPLL
332,9....645..5.......3..8....6..9.....8.......7.5.4.7..61..2.9........4....7.32.1..9,0.625647783279419,1,7,4,DPLL
333,.....4.3.2..5.7..69.6....58.....84..5.1.........36...5....4.2....87......27...3..,0.5741713047027588,1,0,4,DPLL
334,51..3.6..3.......1.6.4...7....21.....3......8..29...5.....4....4.5..2...82....94.,0.5957746505737305,1,5,4,DPLL
335,....5.....9....8....5.43..9....2.....89...6.3..46...5......1.....15.24....68...71,0.6029963493347168,1,7,4,DPLL
336,2.31..........2..9....85.4.65.3........2..9....97....6.........7.6..4.18318......,0.5396163463592529,1,2,4,DPLL
337,..........59..241..42..63.9........58..431....3..6..7..........4....9.8....71...3,0.547898530960083,1,0,4,DPLL
338,....1.3..87.9.........2.7.8...8.4.6.5.6..2..4....6.2.34.2.............85......9.7,0.6957492828369141,1,11,4,DPLL
339,..3......2.......6..6.7.5.......9...16....7..9.7.8.6.3..2.....9.8...3...394..6..5,0.5257697105407715,1,3,4,DPLL
340,.3..7......7.....256.9..1.7.9..8............8.....5..1.4....5..3.1.9....9...2473.,0.5800333023071289,1,0,4,DPLL
341,...769...........9.7...4.........538...345...1......7.8.1..6..2..943..8..43......,0.6767871379852295,1,1,4,DPLL
342,.........9.4..1...78..94.........1.2.93...6...2.....84.46..9.38...31....2.8......,0.5149006843566895,1,0,4,DPLL
343,......6....3...1...1953...46.19..2...2......9..4..7.1.....738.2.4.....5.........3,0.6262845993041992,1,0,4,DPLL
344,.46..3.8.23.....16...1.....4783..5......8.2.......7......7..93...9.42....8.......,0.5052797794342041,1,0,4,DPLL
345,............2..4.54.7.9.6.1....4..3..3....1...413..96...3.....8...48.......5.67..,0.6297955513000488,1,0,4,DPLL
346,4...9.........7..923.8......1.....8385..6.2.....5...4...........759...2..2.473...,0.5385081768035889,1,1,4,DPLL
347,2..5...678.....5.9..3..........2.......78.....2..9.6.1.3.4.....7.1.....3.6..3.7.8,0.8161330223083496,1,36,4,DPLL
348,8....3..7.......295.1.2...4.........7.3.....1.1..3.2...857.....1.....648...6..5..,0.677509069442749,1,0,4,DPLL
349,.....7...1.....48....84.............81..3...93...96..5....8..5..2.4...3.6.352...1,0.602710485458374,1,0,4,DPLL
350,.7....3......53......8...6.3..1.....8.6.47.....2.9...7..35....4....84.2.25....1..,0.6068902015686035,1,6,4,DPLL
351,..81.9..2....4.9......62...7.2......3.5....78..1.......3........6.8.4..98...2..67,0.6923873424530029,1,3,4,DPLL
352,..3......12...8.....594.2....9.81....7.....28.......5...1.....575.1..4.9.3....6..,0.5355691909790039,1,0,4,DPLL
353,....64.929....1..47..2......8..4.......5.....527....41..1...73...9.........937...,0.6026856899261475,1,0,4,DPLL
354,..........369.....9..5.87.3...26......3..74..8......9..62.4...8.8..7.2..4.......1,0.6072494983673096,1,1,4,DPLL
355,39.....5.6..8....34...9..7.....7.1...2....63..8....79..3...........1682...6..7...,0.5290889739990234,1,3,4,DPLL
356,..5..9.1..97.2.....1...6..45...........74...6.3...8.7...2.........8.32...6.4...31,0.5644080638885498,1,1,4,DPLL
357,........2.........84...15.61....5....3.7..2.4..4.....3..78.3...9.1..4.2.3..6...9.,0.5386486053466797,1,0,4,DPLL
358,........3..465..9.8...92.7...6..1.4.........72....89.......4.5..7.2.6..8.....5..6,0.6157870292663574,1,10,4,DPLL
359,....9....7.92......5.3...7.5...4..6...35...2...1.7.3...9....53........8.48....7.9,0.5144317150115967,1,0,4,DPLL
360,....4.....6...894...9..1......2......2..8..73..85....16...2...953......6....752..,0.5693962574005127,1,1,4,DPLL
361,.8...9.5.2..8.3...1......7......41....13674.24.6..............13..2..9...97......,0.6279172897338867,1,5,4,DPLL
362,..65.4.1.8....37.......2..8.85....64......2..7.34........2.........7..8316......2,0.5276565551757812,1,0,4,DPLL
363,..6....5.1.....692..32..........1...3.........613...84.....68....4875........43.9,0.6312053203582764,1,8,4,DPLL
364,..2.....1.....5.6....726.....19.4...3.......52.....43...6..9..2...6..7.89.7....1.,0.5193088054656982,1,3,4,DPLL
365,9.5......2.1.....3.7..5.....89....1.1...6.4.....3.56.......1......598...7.62...9.,0.5546987056732178,1,0,4,DPLL
366,9.........16.2.5..37...16.4...2.3....8..7....6........4......1....91..8..6.8..3.5,0.5191867351531982,1,3,4,DPLL
367,....6......54.1....7.28.....9....7....2..38.....5...63.1...64..9.......8..8.1.2.7,0.5533657073974609,1,5,4,DPLL
368,.4..12.5....3....6..8..7..9......1.3317......4....9.8..7..........8......9.62.8.5,0.5451874732971191,1,3,4,DPLL
369,..5....8.......931.9..4......7.........5.4..895.....2..4..25....2...61...3.8.9..4,0.5194642543792725,1,2,4,DPLL
370,...........89.13...21.67..............7.1..242..3....9.1...9....5....2.77..6.8..3,0.6014623641967773,1,1,4,DPLL
371,.......1...6..39.4.4....72.....3.5..85....6..3...1............272.6...9..8..471..,0.5879428386688232,1,0,4,DPLL
372,........3.7...2...13...9..6.......7.61.32...5.93..4..8.6..5.........85.9...47....,0.6042828559875488,1,1,4,DPLL
373,..7.2....9.465.......4.3...3......917..9.6.3.........5..5...8...2..8...7..8..1.5.,0.5124132633209229,1,0,4,DPLL
374,.8.7.6...467..9..........4...4.97...7.1....84.9.....2......2....29.7.......35...6,0.5713016986846924,1,0,4,DPLL
375,.....2....2..8..4......1.5......6.1.7.3.4..6.1...7.9.38..7....94.......65...9.4..,0.5323367118835449,1,0,4,DPLL
376,.9..85.3...5.3.......7...9.5.1.9..6.......8....32.8....1..6...96..4.....7..8....1,0.5347099304199219,1,3,4,DPLL
377,..3...1......9..5...65...4.....6...7.48.5...6.1248....8............4....12.6.3..4,0.5872113704681396,1,0,4,DPLL
378,...6..5.17.3..5......8.9..6....2....5.2......97.3.6.......5.7..1......4...8.7..63,0.5195865631103516,1,1,4,DPLL
379,..........65.138..21....54.....86....57.....46.......3........9....3.7..9..87.3.2,0.5942223072052002,1,0,4,DPLL
380,......5.9.56.9..7..7.6...3.........27.94....33...2...88..........3..8...4..359...,0.5133969783782959,1,1,4,DPLL
381,........6....7.1..6.7...594.....9.2..8.7...69.4..5......5..83.71.........6.4.5...,0.5552890300750732,1,0,4,DPLL
382,..3..9.172......54....3........4...88.....1...1.9..765...7.........5..3.15...39..,0.522982120513916,1,0,4,DPLL
383,.1...3.7...8....243...975....5..12....493.6......2....2.........8.6......7..52...,0.5451934337615967,1,0,4,DPLL
384,8.....1..5..67.3...67.....93..7......91..62.......4.......1...8...2....7..8.4.92.,0.5371642112731934,1,2,4,DPLL
385,51..3.4..9.7............89...4........6293.......74.182.....1......5...4.35..8...,0.5301969051361084,1,2,4,DPLL
386,..1.9........53...35.67.2.....4.5.....59....79...6...2.....23.1..9.4.....7.3.....,0.7817018032073975,1,20,4,DPLL
387,..72.3.9.2.....7.....1.....4.5............369...78..41..23....556...9.3.....6....,0.5457379817962646,1,0,4,DPLL
388,....7..2......8.31..........91.8......6......5..93.78..1.....9...7..681..257....4,0.6075425148010254,1,0,4,DPLL
389,..4..59.2.......8....3......38.9...45..1....7..7..4......6.1.....5..7..37..48...6,0.6091454029083252,1,14,4,DPLL
390,.....9......2..7..875...........4..17......24.84.5...3....1.....1.....3.569.3.1.8,0.7466821670532227,1,22,4,DPLL
391,4.....8..9.7.........7.8.1.7.......1......9.5.1.56..2.....3.2...6...9.7.3..2...59,0.5657815933227539,1,6,4,DPLL
392,.......5...2148.....6..9.42.....6....5....6.7...98..1.........4.93......6...91.85,0.5935955047607422,1,4,4,DPLL
393,.9.......6...2....2.8.....6.4..57.9.....384..3...425.......3..2.14...9.8.......7.,0.6256122589111328,1,1,4,DPLL
394,..4..1...6.....95.....9.421..............58...49.....7..89......6.4..1.9.3.2.6..8,0.5749270915985107,1,3,4,DPLL
395,...1....35....9.....9...4...2..9..34.5......1..3..17..3.7.4..5..9..8......65...8.,0.5901520252227783,1,6,4,DPLL
396,6...1...........47.5..6..3.9..7.....735....6.....2..5.397.8...5.....94......52...,0.5983142852783203,1,1,4,DPLL
397,.....9.5........7..7.2.1..4........8.8..7....2...1...58.9.3......7.86.41..4....96,0.5329580307006836,1,0,4,DPLL
398,.........1....5...46.9..8.7.......46.8..32..5.45..93.1....8.....37..6......2..7..,0.5885963439941406,1,11,4,DPLL
399,....7.........1..8....2697..74.......36..5.4...8.1.3..........756....4....39.2.5.,0.743079423904419,1,26,4,DPLL
400,.4......55.......9.....6.....54...8.6.7..3....2.8.1.9..5.3..8.13...4..6.....25...,0.5455777645111084,1,0,4,DPLL
401,..51..........92...3..6.....81...52.........667..3..4.9.4.716...176...........3..,0.6104006767272949,1,11,4,DPLL
402,.5....2...6.4.5.....2769.1...3.......8......3475...1..8.......7.2.8..4.....6.1.3.,0.5641858577728271,1,1,4,DPLL
403,.32.6.9..4.1.....55....3.64......4...83..4.....9.1..7....7....225..9....9.......6,0.6011161804199219,1,1,4,DPLL
404,58....2..3...6.....46...9.....5....4...94..6.9..7....8.9.45..3..6..9..8.4...3....,0.6001996994018555,1,6,4,DPLL
405,.7........3.1.5......2.6.57..6..4.1.....5.8..4..72..3...........819.7...7..4..1.5,0.5987462997436523,1,16,4,DPLL
406,.9....6...1...8.35.48..5.....5..........32..4.82..49...............5..911.6.7..58,0.5919508934020996,1,0,4,DPLL
407,......9....6.4.....49...87....2...61...9.8.52.5..71....148.....9......2.5....6.4.,0.5472409725189209,1,0,4,DPLL
408,........4.......37..973...18.........2..16.....6.4.523.....1....64..8...9.362..7.,0.5434775352478027,1,2,4,DPLL
409,.......3.9..81.5.45..3.7.81...........2..3..5..158.4.7.9...........5...62.36.....,0.5997614860534668,1,6,4,DPLL
410,..17..856.6....9....35.8....7.....6..1983......69...4....6..7.......4.25.2.......,0.5278027057647705,1,0,4,DPLL
411,.8.....7..1.93....42...........6.5.4....1.....364..7185.....36....1..8...42....9.,0.672156572341919,1,10,4,DPLL
412,.....17.......3..28...45.9...1....6...73....5.4..5...796........8...7..6.142....3,0.5418078899383545,1,0,4,DPLL
413,8.4..9.....5..1...3...4...5....182......5..17...6.2..9.962....1....8.6..15.......,0.7177174091339111,1,8,4,DPLL
414,..5....2.6.9.2..8.2.....1......38..........4.18...237.7...4..69.927..........34..,0.6093239784240723,1,3,4,DPLL
415,.....854...76....8..3..2....62..98........47..7.......94..5.2....8..765......1.8.,0.5635437965393066,1,3,4,DPLL
416,..4...53..61.........8....7.8...637......8..64.....91..75.1.....43....2....6.5..3,0.6162106990814209,1,15,4,DPLL
417,..7..2........39..36.7....2...8..4...9.3...5.4.....18984...5....1....693.2.......,0.5560986995697021,1,1,4,DPLL
418,...3..5.67.6...8......4...1..5..2.6.2....4.5....9.13...7..6......82...4..29..3...,0.6227922439575195,1,1,4,DPLL
419,.6.....9.9..8.13..4.37...6.........819...24....6..5.7.......5...1.6....3..215....,0.5647261142730713,1,0,4,DPLL
420,..6...2..8.73....4.5..4...3.....8.4......1.62.8...35.9..5..6....4.7.......35....8,0.6784651279449463,1,1,4,DPLL
421,..........6.3.5...3...279..........2.742...8......976...........897..65..27..64.1,0.6262195110321045,1,2,4,DPLL
422,..5......46..21......6..2....1.6.....9.3.5.4........5......2.37..3...42884..9...5,0.6045138835906982,1,1,4,DPLL
423,..8......46....9.....981..6...2...67..384...99..6.3....19.5..............3...25.4,0.8071649074554443,1,13,4,DPLL
424,.418......6....2..2.89.......2..6.3..5.......6.....9.27...4.61..9..2.3..8...37...,0.6226987838745117,1,3,4,DPLL
425,.....4..6...5..91..2136...4.48..2...............9.65..91.4..83..3......54.7......,0.8327016830444336,1,2,4,DPLL
426,..........1..7.9..9.5.8......6.9...2.52...8....3.521...3...1..6.....54935.8......,0.6549577713012695,1,14,4,DPLL
427,..7..4.5.9....7.6884.9.5..1........9.1.........21.3..7.38....7.....6....49....8..,0.5609800815582275,1,0,4,DPLL
428,..8.1..3.....78..2.5......6.2..817.3..1....6.64....2...3...5...8...3......2....91,0.5663278102874756,1,5,4,DPLL
429,.9...3.....5.....41.26.......81......3...81......697.5...73..4..1.....79.6..4...1,0.611555814743042,1,1,4,DPLL
430,.4..82.3..5....1......37.6.8.2....1.5..316........8.....1.5....26.....433.4......,0.5405576229095459,1,0,4,DPLL
431,...........59.8...1..2.7..6...........3...492..973.8.5.....3...45......3.9.14.6.7,0.5738389492034912,1,0,4,DPLL
432,....19.2....5......942....69...4.8.7.2............63........6....7.942..5..683..9,0.562506914138794,1,4,4,DPLL
433,.724..1....8..23........4....7..6......8.1..2..1..964.2...7.....9......1....53.69,0.5756673812866211,1,1,4,DPLL
434,2.....3..4...3....6..527.1..8..796..1.6..........5..2........8......87.1.2.7.1.5.,0.6031277179718018,1,11,4,DPLL
435,.934.6.....27.....1............9.2.7...3.2..47...1..63....5....61....9.....1.874.,0.5678560733795166,1,1,4,DPLL
436,....4.9.......3..55..98..7..........97...843.....3.7.66.3..2.4....4.....1.5...2.7,0.5340452194213867,1,0,4,DPLL
437,.....3.....5.67...1...54..6.........84....72..29.4..8......1..36.....9.893..2.1..,0.5307707786560059,1,2,4,DPLL
438,7..........4.2.5..92..4.3...49..........5..8..5.28.6.1.....2.......18.7...3...865,0.5875148773193359,1,0,4,DPLL
439,.5......8..9.....2....1.....769...2.8...35.46.3...6.......7.8.5.4.8..96...3.5....,0.536776065826416,1,0,4,DPLL
440,.......189.5..7..31...6.97...8...5.....4.....4.76...8...1....9....35164....2.....,0.5540895462036133,1,3,4,DPLL
441,......94186..9.37.........8.9...8...5...4....4..735....4....7....2..3.84...1....2,0.5579967498779297,1,2,4,DPLL
442,......1.4.....3.....195..62...6...7.9.5...21..72...8...8946..5...7.89............,0.7955493927001953,1,14,4,DPLL
443,...........461...7.2.8..61..79..........239..4...86..........7.8..1...6...6.348.9,0.5950348377227783,1,0,4,DPLL
444,..............795495.6....7....4....1.5....3.2...3.419..7...8...6...41..51..9....,0.6049633026123047,1,2,4,DPLL
445,781....69.......322...6.8.......87.5..2.79.1....4...........9.7..46.3.....8..4...,0.651663064956665,1,10,4,DPLL
446,.5...6...........5..8...9...1.......5.6.2...7.741.836.....63.8..372..5....2..9...,0.6546015739440918,1,13,4,DPLL
447,.43........8...7....6...241.9.....248.....5..6.5.82.9.....7........6.9..4.19...6.,0.5631005764007568,1,1,4,DPLL
448,...2.3.4..5.6...7...89...35...............569..61....7.....6....93...8...8.73..52,0.5801925659179688,1,2,4,DPLL
449,.6...8....3....9....91.67....8.....94....98...9..7...2.167.3....8..1.......48..2.,0.5780425071716309,1,0,4,DPLL
450,.........72..94..8..5....17....61.7.......1699...8......8..5..41..7....55...4.6..,0.7931392192840576,1,23,4,DPLL
451,.........3.51.9.4.1..2..........1.2..3..7....5..6.3..7..9...3.......25144..7.5..2,0.648705244064331,1,7,4,DPLL
452,9...3..5.2..94.1....1..53.838.....2..94.7...........4..4.359..7...7.....1........,0.697749137878418,1,0,4,DPLL
453,....8...1..93....6.....4..8.91........7.....2...576...9..6...45.4...7.8..83..26..,0.5778458118438721,1,2,4,DPLL
