,num,runtime,success,number of backtracks,size,heuristics
231,2......7.....4.....76..9.....1..5.9....6....59.....64.6......5..3..8...7.5.3.41.2,0.6406254768371582,1,0,9,MOM
232,.......5...1..46..9...7...8.....7..971..45...4...8.......2.9..7.4..1..6..7....1.2,0.6516706943511963,1,0,9,MOM
233,.....1.....2.8..7..6...4.38...8..1...45...7..7216..4.3.......1.....9...23....6...,0.6523613929748535,1,0,9,MOM
234,..3......9.......4...6...31...8..........73..8.423.56..2...8.1.....5....6981..2..,0.6700053215026855,1,2,9,MOM
235,7..3..2.9.8..1...3..2..65...28.......5...41.....1........58.........9..26.3..2.1.,0.6680123805999756,1,0,9,MOM
236,6.24.......49..2...9.3......59.....1...589..6....1...83......8.....2..5....6..1.4,0.676924467086792,1,4,9,MOM
237,6.......3.9........52..6.4..2.7..........51.6.79.3....9.4..3.52...9...3...1.....8,0.6525845527648926,1,0,9,MOM
238,..........28.7..1.7.46.......1....9..9.1.4.8.5.....3.....41.5..3....9......7.36.9,0.6558432579040527,1,0,9,MOM
239,3.......71..9.8..2.49..........3...1....523.......4..6.....7...4.8...15.6....9.84,0.6562502384185791,1,2,9,MOM
240,....18....1.63...........897.9..62....2.....58...5.3......93.4.6......3...14...5.,0.6406240463256836,1,0,9,MOM
241,.....8.....367.......91.76.....4.89...8..3.5.....9..7..........31.5......452.9..1,0.6411707401275635,1,0,9,MOM
242,6..........537..9.....1...7.....2.4.14..5.....83...9....6.9..........32.93.48...5,0.6585078239440918,1,3,9,MOM
243,.......1...4...3..36.5....7.35.284.....31.......74.....2...7........15..9.7...8.2,0.6540021896362305,1,1,9,MOM
244,.21..9.....7.1..6....8..31.......53..1..9584..7...8.......3......94..1...6..2....,0.6744611263275146,1,3,9,MOM
245,....5..345..7..8.9.....9.....9..3.....3.....56..8......1...8...7...6.4..9.4.2.6.3,0.7380015850067139,1,7,9,MOM
246,3....8.6...2..54.9.76...21..4...9.....7...9...1.82......93.2....6...........71...,0.6535425186157227,1,1,9,MOM
247,.98.....7.7..8..2....3..5..2.........3..7.....65...9..........46.7..3..89...4625.,0.6366546154022217,1,0,9,MOM
248,............863.2..912...8...........27.......14...8.7....9...3.....5.1...9324.65,0.6496992111206055,1,0,9,MOM
249,..1.....37....2..5.3..942.8....4....2..6..9...183.........17....7......639....5..,0.671809196472168,1,3,9,MOM
250,.79....1..3...56.7.....9.............8.5....251...6.4..2.8.........714.....29..35,0.6273922920227051,1,0,9,MOM
251,.864.....2...8.....4..7..9....5..6.......19..3.......5..3.4.71..6.....39..8..9.6.,0.7127976417541504,1,10,9,MOM
252,.....6.....3....72521.9.........7..8.98......7.....426..46.37...6.8..5...1.......,0.6311519145965576,1,0,9,MOM
253,3......6..6..3..7.7....5....3.5.......91....4..8....21...6.........9.41..5.81.63.,0.6490731239318848,1,1,9,MOM
254,.5.923...7........92....1.5..........354...1.6.4..53.9.....8.........27.3.8.1....,0.6438097953796387,1,1,9,MOM
255,..........6...1..31.3782............5.29..6..98.57............6.91..6.38..4.....9,0.6397609710693359,1,1,9,MOM
256,2..1..63...4.......5..36.....784.....8.9....71......4......5.....8..97.3..5.8.1..,0.6431541442871094,1,0,9,MOM
257,1.6.......3..4..1..87.2..5.....31.29.7....8.......43.1.........918......2...5...8,0.6463370323181152,1,0,9,MOM
258,9.1.....8..4......3...64.......3.5.7.2.5....1....9.32...28..73......59..13.......,0.7251572608947754,1,15,9,MOM
259,..........1...5..3957..8.2...1.....8.6.4.9.71....57............7...96....35.4...6,0.6413905620574951,1,0,9,MOM
260,.....1....68.3...2...72.3...91............4...8.4.965.5.6.....3....7.8...4....76.,0.6425321102142334,1,2,9,MOM
261,.......2...3..7........147...8......746.....3.5.4..2.9............1.4.5.1..2358.4,0.6639997959136963,1,3,9,MOM
262,31....8..9.4.......7.9...3....69..7.16..7..2.......1.9...5...1.4.72..3.......3...,0.6639995574951172,1,2,9,MOM
263,49...2.....3...1.....716......2..6....86...1.......39.9....32.....49.....5.1..47.,0.6390030384063721,1,0,9,MOM
264,........469.....57..8...2...........2......8..4.3917...5.........3.2..457.2.653..,0.6428704261779785,1,1,9,MOM
265,2..7....6..7..58......16..3...4.8...1..62....9...37....5.......3......2..9.3..1.8,0.6410739421844482,1,0,9,MOM
266,..6.......289....5.....5..7........6..9.14...4....397...5.....3...8.9.5..1..7..29,0.6508851051330566,1,2,9,MOM
267,...3....7..1....4842.........9.....6..86..2.3.1.9.2.......96....9.17..5....2...8.,0.6788103580474854,1,9,9,MOM
268,..9....5.1..4....626....3.8.2....5..7....6...9..823.....6.1.2.......7.9......4.3.,0.652123212814331,1,1,9,MOM
269,.......7.6.21.....341...2..5....97...1.2.8..4.8.............1.....36.4.8.5...1.6.,0.6340007781982422,1,0,9,MOM
270,....594..2...1..7...638...9..2.3.........8...6.5....2.3..49....5...2.38.........4,0.6407668590545654,1,0,9,MOM
271,....73.2..39.............41...34...6.5.1..9..........25...974....4....7.8.2..6..5,0.6299736499786377,1,2,9,MOM
272,............53.2.8..5..24....92...15..3.....4.863......3.748....78......6......4.,0.6563022136688232,1,4,9,MOM
273,....9.....8.....5....2.59.62...........4.71.9.34.5.7........36...3.4....5.9....12,0.6436848640441895,1,0,9,MOM
274,....2......31.4..7.4...76....48....96.......8....6.71....3...4.9...16....5..7.9..,0.6337530612945557,1,1,9,MOM
275,.87...129..2.4.....3..............91..3.......2.75...4..4.17.3..5..........4.97.2,0.62579345703125,1,0,9,MOM
276,...4.7..17..95..8.2.....5.......18..5....4.9..2..6...5.........98...6.3.1..74....,0.6552305221557617,1,5,9,MOM
277,8.....9..5.3........69..3...1...2..3....9.82..5...719...2.........751......3...86,0.6323947906494141,1,2,9,MOM
278,..7......1........8365...74.1.....57.2....1.3.5...9...5...6.......1.4.......5.268,0.656951904296875,1,0,9,MOM
279,589..4....4....8...7......63..56...9...9.32......2......7...18.6.5...........96.2,0.6528351306915283,1,1,9,MOM
280,1..3..8....5...2419.............9..2..6..2.844...6.3.....9.7..........6..74..6..5,0.7604737281799316,1,10,9,MOM
281,...5....738...79.62...9..............629....1...34.2..5.1...7...78..........8.31.,0.6620833873748779,1,1,9,MOM
282,..2..7.6.1..9......86..3.5....5.........3.7.6.3.6.9..4.65........8....93....1.4..,0.6818304061889648,1,9,9,MOM
283,.3........68.19.3....47..5...........9.....26.....61....7..2...9..5...1..82.34..7,0.6369695663452148,1,0,9,MOM
284,9..7.......1..8....85.......94.2.......1...5....94573..3.6..97.....31..6......8..,0.6432051658630371,1,1,9,MOM
285,....74.81....3..46...8......5..19.....83..6..9..5.7.....2....9..6.......149...2..,0.6553163528442383,1,0,9,MOM
286,.....9..4.....67...57...93.....2.....98.......4......5..4.9..1.7.21..5..1....4.78,0.6449389457702637,1,2,9,MOM
287,..5.14....1..7......8..96..1...53..9.2.....7.9.6..1....69.2....8......9......7..8,0.6519074440002441,1,1,9,MOM
288,.7.....2......1.5.6.2.4.9..4.6......8..4.21..3...5.2....3...68....73..........74.,0.6811373233795166,1,5,9,MOM
289,.....5....46...7.51...36....5.2...4...13......3.4.8......9.4..2.8...........279.6,0.6410956382751465,1,0,9,MOM
290,....8.3..6.2......5.1...8.......41.....896..44.......6..7.5.2....6....9.8.4.71...,0.6364717483520508,1,1,9,MOM
291,..1.8..........7.4...352.6.1.....5...6..3..97.5.6....1.74.........2.........46.53,0.640782356262207,1,2,9,MOM
292,.9......25..4.2..6......518..69.........17..9....45.2.9...8...5..3.......1.3.9...,0.7095053195953369,1,9,9,MOM
293,......917.54....3....8.....8.......3..2.3.69....41...2....7..2.1........467..9..8,0.6337442398071289,1,0,9,MOM
294,.....4....3986........91.....6.8......4..25..25.....968..91.3...2....7.....3....8,0.6448249816894531,1,1,9,MOM
295,9......8.....36...1.....2......487....16.2.483...7.....69.........2..67.78......4,0.635021448135376,1,0,9,MOM
296,.....3.9...8.....63...2..7.........2.1.8725.....5..64..5...7....2...98.3.4..8....,0.654789924621582,1,6,9,MOM
297,.........8....9..671..2.3.......1..5.5..3...8.6.74.2...36.5..1......3....7..1..3.,0.6224203109741211,1,0,9,MOM
298,.........6.4..17.93...6.2......9...6..6.7...22......1..9...7..1...8......8.529.3.,0.6566619873046875,1,2,9,MOM
299,...6.....93...5..1....18.6.1...6...2.....2.57.9........57.8.....1.2....34....3.8.,0.6629657745361328,1,3,9,MOM
