,num,runtime,success,number of backtracks,size,heuristics
221,.6...53..5..4...8...19..........7....9...4.57.58...16...4..3.9.....5..7.9.......8,0.6399116516113281,1,0,9,Jeroslow
222,.............7..5.516.28.4..........6.3.....7.89.52..1..8....9.9..6..8..76..1....,0.6435630321502686,1,0,9,Jeroslow
223,......4...942...5.....5..7.47..1.....5.....3...1..95........2...267..1..7...8.94.,0.6526906490325928,1,7,9,Jeroslow
224,.......9....69..5.52.7.........3...9.8.2.53...4..8...63...46..5..1......2..3..4..,0.6412408351898193,1,0,9,Jeroslow
225,..3.2........8..758.13....696.8...5.....124..1...........6...3...693.8..........7,0.6573684215545654,1,7,9,Jeroslow
226,4..7.1...75...3..82..........51....3....6..5.38...5.47.....4..1....1.8.2.......3.,0.6379640102386475,1,1,9,Jeroslow
227,..........1.....47....563.2..........2..1..3.7..642..1.......1..73.25.8.5...3...4,0.6485791206359863,1,0,9,Jeroslow
228,.73......2....6.....4...3.9.......8.7.1.8.4...2....761....1..2...6.2.......938.4.,0.6781878471374512,1,9,9,Jeroslow
229,.6...3.2.3..9...4.4.....5.8.........2...3......6..23.1.7.46....69.........82.7..9,0.6484084129333496,1,0,9,Jeroslow
230,.6......23....2.9...1...576...........26..31..8.3.54....7.96..8.....7...1...5....,0.6879479885101318,1,12,9,Jeroslow
231,2......7.....4.....76..9.....1..5.9....6....59.....64.6......5..3..8...7.5.3.41.2,0.6966671943664551,1,15,9,Jeroslow
232,.......5...1..46..9...7...8.....7..971..45...4...8.......2.9..7.4..1..6..7....1.2,0.6430697441101074,1,0,9,Jeroslow
233,.....1.....2.8..7..6...4.38...8..1...45...7..7216..4.3.......1.....9...23....6...,0.8222911357879639,1,39,9,Jeroslow
234,..3......9.......4...6...31...8..........73..8.423.56..2...8.1.....5....6981..2..,0.639803409576416,1,0,9,Jeroslow
235,7..3..2.9.8..1...3..2..65...28.......5...41.....1........58.........9..26.3..2.1.,0.6372928619384766,1,0,9,Jeroslow
236,6.24.......49..2...9.3......59.....1...589..6....1...83......8.....2..5....6..1.4,0.6426131725311279,1,0,9,Jeroslow
237,6.......3.9........52..6.4..2.7..........51.6.79.3....9.4..3.52...9...3...1.....8,0.6294686794281006,1,0,9,Jeroslow
238,..........28.7..1.7.46.......1....9..9.1.4.8.5.....3.....41.5..3....9......7.36.9,0.6438250541687012,1,8,9,Jeroslow
239,3.......71..9.8..2.49..........3...1....523.......4..6.....7...4.8...15.6....9.84,0.6388387680053711,1,1,9,Jeroslow
240,....18....1.63...........897.9..62....2.....58...5.3......93.4.6......3...14...5.,0.6307389736175537,1,0,9,Jeroslow
241,.....8.....367.......91.76.....4.89...8..3.5.....9..7..........31.5......452.9..1,0.6393945217132568,1,0,9,Jeroslow
242,6..........537..9.....1...7.....2.4.14..5.....83...9....6.9..........32.93.48...5,0.6432998180389404,1,0,9,Jeroslow
243,.......1...4...3..36.5....7.35.284.....31.......74.....2...7........15..9.7...8.2,0.695889949798584,1,18,9,Jeroslow
244,.21..9.....7.1..6....8..31.......53..1..9584..7...8.......3......94..1...6..2....,0.9480946063995361,1,42,9,Jeroslow
245,....5..345..7..8.9.....9.....9..3.....3.....56..8......1...8...7...6.4..9.4.2.6.3,0.7905788421630859,1,31,9,Jeroslow
246,3....8.6...2..54.9.76...21..4...9.....7...9...1.82......93.2....6...........71...,0.6554622650146484,1,2,9,Jeroslow
247,.98.....7.7..8..2....3..5..2.........3..7.....65...9..........46.7..3..89...4625.,0.6284615993499756,1,0,9,Jeroslow
248,............863.2..912...8...........27.......14...8.7....9...3.....5.1...9324.65,0.6450233459472656,1,0,9,Jeroslow
249,..1.....37....2..5.3..942.8....4....2..6..9...183.........17....7......639....5..,0.6252846717834473,1,0,9,Jeroslow
250,.79....1..3...56.7.....9.............8.5....251...6.4..2.8.........714.....29..35,0.6968097686767578,1,16,9,Jeroslow
251,.864.....2...8.....4..7..9....5..6.......19..3.......5..3.4.71..6.....39..8..9.6.,0.6880807876586914,1,4,9,Jeroslow
252,.....6.....3....72521.9.........7..8.98......7.....426..46.37...6.8..5...1.......,0.6282432079315186,1,0,9,Jeroslow
253,3......6..6..3..7.7....5....3.5.......91....4..8....21...6.........9.41..5.81.63.,0.6573686599731445,1,2,9,Jeroslow
254,.5.923...7........92....1.5..........354...1.6.4..53.9.....8.........27.3.8.1....,0.632352352142334,1,3,9,Jeroslow
255,..........6...1..31.3782............5.29..6..98.57............6.91..6.38..4.....9,0.7081544399261475,1,21,9,Jeroslow
256,2..1..63...4.......5..36.....784.....8.9....71......4......5.....8..97.3..5.8.1..,0.6252679824829102,1,0,9,Jeroslow
257,1.6.......3..4..1..87.2..5.....31.29.7....8.......43.1.........918......2...5...8,0.6281993389129639,1,0,9,Jeroslow
258,9.1.....8..4......3...64.......3.5.7.2.5....1....9.32...28..73......59..13.......,0.6394379138946533,1,2,9,Jeroslow
259,..........1...5..3957..8.2...1.....8.6.4.9.71....57............7...96....35.4...6,0.8518195152282715,1,19,9,Jeroslow
260,.....1....68.3...2...72.3...91............4...8.4.965.5.6.....3....7.8...4....76.,0.6360611915588379,1,0,9,Jeroslow
261,.......2...3..7........147...8......746.....3.5.4..2.9............1.4.5.1..2358.4,0.720923662185669,1,18,9,Jeroslow
262,31....8..9.4.......7.9...3....69..7.16..7..2.......1.9...5...1.4.72..3.......3...,0.9503772258758545,1,44,9,Jeroslow
263,49...2.....3...1.....716......2..6....86...1.......39.9....32.....49.....5.1..47.,0.6441059112548828,1,0,9,Jeroslow
264,........469.....57..8...2...........2......8..4.3917...5.........3.2..457.2.653..,0.6401708126068115,1,1,9,Jeroslow
265,2..7....6..7..58......16..3...4.8...1..62....9...37....5.......3......2..9.3..1.8,0.6389272212982178,1,0,9,Jeroslow
266,..6.......289....5.....5..7........6..9.14...4....397...5.....3...8.9.5..1..7..29,1.1979234218597412,1,76,9,Jeroslow
267,...3....7..1....4842.........9.....6..86..2.3.1.9.2.......96....9.17..5....2...8.,0.689345121383667,1,13,9,Jeroslow
268,..9....5.1..4....626....3.8.2....5..7....6...9..823.....6.1.2.......7.9......4.3.,1.699897289276123,1,132,9,Jeroslow
269,.......7.6.21.....341...2..5....97...1.2.8..4.8.............1.....36.4.8.5...1.6.,0.730626106262207,1,9,9,Jeroslow
270,....594..2...1..7...638...9..2.3.........8...6.5....2.3..49....5...2.38.........4,0.6429972648620605,1,0,9,Jeroslow
271,....73.2..39.............41...34...6.5.1..9..........25...974....4....7.8.2..6..5,0.6349444389343262,1,1,9,Jeroslow
272,............53.2.8..5..24....92...15..3.....4.863......3.748....78......6......4.,0.6708862781524658,1,13,9,Jeroslow
273,....9.....8.....5....2.59.62...........4.71.9.34.5.7........36...3.4....5.9....12,0.6355366706848145,1,1,9,Jeroslow
274,....2......31.4..7.4...76....48....96.......8....6.71....3...4.9...16....5..7.9..,0.6368851661682129,1,3,9,Jeroslow
275,.87...129..2.4.....3..............91..3.......2.75...4..4.17.3..5..........4.97.2,0.6408851146697998,1,0,9,Jeroslow
276,...4.7..17..95..8.2.....5.......18..5....4.9..2..6...5.........98...6.3.1..74....,0.8043961524963379,1,24,9,Jeroslow
277,8.....9..5.3........69..3...1...2..3....9.82..5...719...2.........751......3...86,0.6771328449249268,1,14,9,Jeroslow
278,..7......1........8365...74.1.....57.2....1.3.5...9...5...6.......1.4.......5.268,0.6488454341888428,1,0,9,Jeroslow
279,589..4....4....8...7......63..56...9...9.32......2......7...18.6.5...........96.2,0.669435977935791,1,9,9,Jeroslow
280,1..3..8....5...2419.............9..2..6..2.844...6.3.....9.7..........6..74..6..5,0.8802371025085449,1,49,9,Jeroslow
281,...5....738...79.62...9..............629....1...34.2..5.1...7...78..........8.31.,0.6439011096954346,1,3,9,Jeroslow
282,..2..7.6.1..9......86..3.5....5.........3.7.6.3.6.9..4.65........8....93....1.4..,0.8478958606719971,1,48,9,Jeroslow
283,.3........68.19.3....47..5...........9.....26.....61....7..2...9..5...1..82.34..7,0.6594622135162354,1,12,9,Jeroslow
284,9..7.......1..8....85.......94.2.......1...5....94573..3.6..97.....31..6......8..,0.6671202182769775,1,4,9,Jeroslow
285,....74.81....3..46...8......5..19.....83..6..9..5.7.....2....9..6.......149...2..,0.6439030170440674,1,0,9,Jeroslow
286,.....9..4.....67...57...93.....2.....98.......4......5..4.9..1.7.21..5..1....4.78,0.6504671573638916,1,9,9,Jeroslow
287,..5.14....1..7......8..96..1...53..9.2.....7.9.6..1....69.2....8......9......7..8,0.7944796085357666,1,11,9,Jeroslow
288,.7.....2......1.5.6.2.4.9..4.6......8..4.21..3...5.2....3...68....73..........74.,0.7139678001403809,1,12,9,Jeroslow
289,.....5....46...7.51...36....5.2...4...13......3.4.8......9.4..2.8...........279.6,0.6385865211486816,1,0,9,Jeroslow
290,....8.3..6.2......5.1...8.......41.....896..44.......6..7.5.2....6....9.8.4.71...,0.6266770362854004,1,1,9,Jeroslow
291,..1.8..........7.4...352.6.1.....5...6..3..97.5.6....1.74.........2.........46.53,0.6703593730926514,1,13,9,Jeroslow
292,.9......25..4.2..6......518..69.........17..9....45.2.9...8...5..3.......1.3.9...,0.7931251525878906,1,14,9,Jeroslow
293,......917.54....3....8.....8.......3..2.3.69....41...2....7..2.1........467..9..8,0.6348261833190918,1,0,9,Jeroslow
294,.....4....3986........91.....6.8......4..25..25.....968..91.3...2....7.....3....8,0.6335983276367188,1,0,9,Jeroslow
295,9......8.....36...1.....2......487....16.2.483...7.....69.........2..67.78......4,0.657517671585083,1,0,9,Jeroslow
296,.....3.9...8.....63...2..7.........2.1.8725.....5..64..5...7....2...98.3.4..8....,0.6437883377075195,1,0,9,Jeroslow
297,.........8....9..671..2.3.......1..5.5..3...8.6.74.2...36.5..1......3....7..1..3.,0.6669280529022217,1,10,9,Jeroslow
298,.........6.4..17.93...6.2......9...6..6.7...22......1..9...7..1...8......8.529.3.,0.7946434020996094,1,26,9,Jeroslow
299,...6.....93...5..1....18.6.1...6...2.....2.57.9........57.8.....1.2....34....3.8.,1.31052827835083,1,122,9,Jeroslow
